Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;California;6;01/02/2017;01/02/2017;Bacterial pneumonia, unspecified;J15.9;45;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Bronchopneumonia, unspecified;J18.0;12;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Lobar pneumonia, unspecified;J18.1;17;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;490;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;66;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;224;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;49;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Other specified chronic obstructive pulmonary disease;J44.8;19;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;882;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Asthma, unspecified;J45.9;35;Not Applicable;Not Applicable
aaa;California;6;01/02/2017;01/02/2017;Bronchiectasis;J47;17;Not Applicable;Not Applicable
Total;California;6;01/02/2017;01/02/2017;;;2012;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Influenza with pneumonia, influenza virus identified;J10.0;12;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;11;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Bacterial pneumonia, unspecified;J15.9;42;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Bronchopneumonia, unspecified;J18.0;14;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Lobar pneumonia, unspecified;J18.1;17;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;481;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Emphysema, unspecified;J43.9;60;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;203;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;56;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Other specified chronic obstructive pulmonary disease;J44.8;15;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;970;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Asthma, unspecified;J45.9;34;Not Applicable;Not Applicable
aaa;California;6;01/03/2017;01/03/2017;Bronchiectasis;J47;13;Not Applicable;Not Applicable
Total;California;6;01/03/2017;01/03/2017;;;1981;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Bacterial pneumonia, unspecified;J15.9;42;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Bronchopneumonia, unspecified;J18.0;12;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Lobar pneumonia, unspecified;J18.1;12;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;400;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Emphysema, unspecified;J43.9;44;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;180;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;45;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Other specified chronic obstructive pulmonary disease;J44.8;20;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;884;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Asthma, unspecified;J45.9;25;Not Applicable;Not Applicable
aaa;California;6;01/04/2017;01/04/2017;Bronchiectasis;J47;10;Not Applicable;Not Applicable
Total;California;6;01/04/2017;01/04/2017;;;1720;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Bacterial pneumonia, unspecified;J15.9;35;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Bronchopneumonia, unspecified;J18.0;11;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Lobar pneumonia, unspecified;J18.1;10;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;388;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Emphysema, unspecified;J43.9;42;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;167;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;64;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Other specified chronic obstructive pulmonary disease;J44.8;13;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;838;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Asthma, unspecified;J45.9;23;Not Applicable;Not Applicable
aaa;California;6;01/05/2017;01/05/2017;Bronchiectasis;J47;14;Not Applicable;Not Applicable
Total;California;6;01/05/2017;01/05/2017;;;1644;Not Applicable;Not Applicable
aaa;California;6;01/06/2017;01/06/2017;Bacterial pneumonia, unspecified;J15.9;33;Not Applicable;Not Applicable
aaa;California;6;01/06/2017;01/06/2017;Bronchopneumonia, unspecified;J18.0;10;Not Applicable;Not Applicable
aaa;California;6;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;314;Not Applicable;Not Applicable
aaa;California;6;01/06/2017;01/06/2017;Emphysema, unspecified;J43.9;39;Not Applicable;Not Applicable
aaa;California;6;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;153;Not Applicable;Not Applicable
aaa;California;6;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;37;Not Applicable;Not Applicable
aaa;California;6;01/06/2017;01/06/2017;Other specified chronic obstructive pulmonary disease;J44.8;15;Not Applicable;Not Applicable
aaa;California;6;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;785;Not Applicable;Not Applicable
aaa;California;6;01/06/2017;01/06/2017;Asthma, unspecified;J45.9;27;Not Applicable;Not Applicable
Total;California;6;01/06/2017;01/06/2017;;;1463;Not Applicable;Not Applicable
aaa;California;6;01/07/2017;01/07/2017;Bacterial pneumonia, unspecified;J15.9;38;Not Applicable;Not Applicable
aaa;California;6;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;282;Not Applicable;Not Applicable
aaa;California;6;01/07/2017;01/07/2017;Emphysema, unspecified;J43.9;37;Not Applicable;Not Applicable
aaa;California;6;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;128;Not Applicable;Not Applicable
aaa;California;6;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;27;Not Applicable;Not Applicable
aaa;California;6;01/07/2017;01/07/2017;Other specified chronic obstructive pulmonary disease;J44.8;10;Not Applicable;Not Applicable
aaa;California;6;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;759;Not Applicable;Not Applicable
aaa;California;6;01/07/2017;01/07/2017;Asthma, unspecified;J45.9;26;Not Applicable;Not Applicable
Total;California;6;01/07/2017;01/07/2017;;;1354;Not Applicable;Not Applicable
aaa;California;6;01/08/2017;01/08/2017;Bacterial pneumonia, unspecified;J15.9;23;Not Applicable;Not Applicable
aaa;California;6;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;318;Not Applicable;Not Applicable
aaa;California;6;01/08/2017;01/08/2017;Emphysema, unspecified;J43.9;40;Not Applicable;Not Applicable
aaa;California;6;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;128;Not Applicable;Not Applicable
aaa;California;6;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;California;6;01/08/2017;01/08/2017;Other specified chronic obstructive pulmonary disease;J44.8;17;Not Applicable;Not Applicable
aaa;California;6;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;702;Not Applicable;Not Applicable
aaa;California;6;01/08/2017;01/08/2017;Asthma, unspecified;J45.9;18;Not Applicable;Not Applicable
Total;California;6;01/08/2017;01/08/2017;;;1299;Not Applicable;Not Applicable
aaa;California;6;01/09/2017;01/09/2017;Bacterial pneumonia, unspecified;J15.9;35;Not Applicable;Not Applicable
aaa;California;6;01/09/2017;01/09/2017;Pneumonia, unspecified;J18.9;304;Not Applicable;Not Applicable
aaa;California;6;01/09/2017;01/09/2017;Emphysema, unspecified;J43.9;48;Not Applicable;Not Applicable
aaa;California;6;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;111;Not Applicable;Not Applicable
aaa;California;6;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;26;Not Applicable;Not Applicable
aaa;California;6;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;725;Not Applicable;Not Applicable
aaa;California;6;01/09/2017;01/09/2017;Asthma, unspecified;J45.9;26;Not Applicable;Not Applicable
Total;California;6;01/09/2017;01/09/2017;;;1328;Not Applicable;Not Applicable
aaa;California;6;01/10/2017;01/10/2017;Bacterial pneumonia, unspecified;J15.9;35;Not Applicable;Not Applicable
aaa;California;6;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;315;Not Applicable;Not Applicable
aaa;California;6;01/10/2017;01/10/2017;Emphysema, unspecified;J43.9;39;Not Applicable;Not Applicable
aaa;California;6;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;132;Not Applicable;Not Applicable
aaa;California;6;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;40;Not Applicable;Not Applicable
aaa;California;6;01/10/2017;01/10/2017;Other specified chronic obstructive pulmonary disease;J44.8;10;Not Applicable;Not Applicable
aaa;California;6;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;683;Not Applicable;Not Applicable
aaa;California;6;01/10/2017;01/10/2017;Asthma, unspecified;J45.9;27;Not Applicable;Not Applicable
aaa;California;6;01/10/2017;01/10/2017;Bronchiectasis;J47;14;Not Applicable;Not Applicable
Total;California;6;01/10/2017;01/10/2017;;;1348;Not Applicable;Not Applicable
aaa;California;6;01/11/2017;01/11/2017;Pneumonia due to staphylococcus;J15.2;12;Not Applicable;Not Applicable
aaa;California;6;01/11/2017;01/11/2017;Bacterial pneumonia, unspecified;J15.9;34;Not Applicable;Not Applicable
aaa;California;6;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;306;Not Applicable;Not Applicable
aaa;California;6;01/11/2017;01/11/2017;Emphysema, unspecified;J43.9;47;Not Applicable;Not Applicable
aaa;California;6;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;135;Not Applicable;Not Applicable
aaa;California;6;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;40;Not Applicable;Not Applicable
aaa;California;6;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;696;Not Applicable;Not Applicable
aaa;California;6;01/11/2017;01/11/2017;Asthma, unspecified;J45.9;30;Not Applicable;Not Applicable
aaa;California;6;01/11/2017;01/11/2017;Bronchiectasis;J47;14;Not Applicable;Not Applicable
Total;California;6;01/11/2017;01/11/2017;;;1382;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Influenza with pneumonia, influenza virus identified;J10.0;56;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;83;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Influenza with pneumonia, virus not identified;J11.0;28;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;28;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Bacterial pneumonia, unspecified;J15.9;35;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Bronchopneumonia, unspecified;J18.0;14;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;468;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Emphysema, unspecified;J43.9;43;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;210;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;53;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Other specified chronic obstructive pulmonary disease;J44.8;19;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;930;Not Applicable;Not Applicable
aaa;California;6;01/12/2017;01/12/2017;Asthma, unspecified;J45.9;47;Not Applicable;Not Applicable
Total;California;6;01/12/2017;01/12/2017;;;2080;Not Applicable;Not Applicable
Total;California;6;;;;;20221;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;48;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2017;01/01/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;38;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;202;Not Applicable;Not Applicable
Total;Colorado;8;01/01/2017;01/01/2017;;;361;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2017;01/02/2017;Influenza with pneumonia, virus not identified;J11.0;16;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;35;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;14;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;190;Not Applicable;Not Applicable
Total;Colorado;8;01/02/2017;01/02/2017;;;324;Not Applicable;Not Applicable
aaa;Colorado;8;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;42;Not Applicable;Not Applicable
aaa;Colorado;8;01/03/2017;01/03/2017;Emphysema, unspecified;J43.9;16;Not Applicable;Not Applicable
aaa;Colorado;8;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;31;Not Applicable;Not Applicable
aaa;Colorado;8;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Colorado;8;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;189;Not Applicable;Not Applicable
Total;Colorado;8;01/03/2017;01/03/2017;;;343;Not Applicable;Not Applicable
aaa;Colorado;8;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;32;Not Applicable;Not Applicable
aaa;Colorado;8;01/04/2017;01/04/2017;Emphysema, unspecified;J43.9;18;Not Applicable;Not Applicable
aaa;Colorado;8;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;27;Not Applicable;Not Applicable
aaa;Colorado;8;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;157;Not Applicable;Not Applicable
Total;Colorado;8;01/04/2017;01/04/2017;;;267;Not Applicable;Not Applicable
aaa;Colorado;8;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;19;Not Applicable;Not Applicable
aaa;Colorado;8;01/05/2017;01/05/2017;Emphysema, unspecified;J43.9;16;Not Applicable;Not Applicable
aaa;Colorado;8;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Colorado;8;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;192;Not Applicable;Not Applicable
Total;Colorado;8;01/05/2017;01/05/2017;;;272;Not Applicable;Not Applicable
aaa;Colorado;8;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;25;Not Applicable;Not Applicable
aaa;Colorado;8;01/06/2017;01/06/2017;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;Colorado;8;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;Colorado;8;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;134;Not Applicable;Not Applicable
Total;Colorado;8;01/06/2017;01/06/2017;;;208;Not Applicable;Not Applicable
aaa;Colorado;8;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;19;Not Applicable;Not Applicable
aaa;Colorado;8;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;Colorado;8;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;154;Not Applicable;Not Applicable
Total;Colorado;8;01/07/2017;01/07/2017;;;223;Not Applicable;Not Applicable
aaa;Colorado;8;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;18;Not Applicable;Not Applicable
aaa;Colorado;8;01/08/2017;01/08/2017;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;Colorado;8;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;19;Not Applicable;Not Applicable
aaa;Colorado;8;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;134;Not Applicable;Not Applicable
