Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;California;6;01/03/2015;01/03/2015;Lobar pneumonia, unspecified;J18.1;10;Not Applicable;Not Applicable
aaa;California;6;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;434;Not Applicable;Not Applicable
aaa;California;6;01/03/2015;01/03/2015;Emphysema, unspecified;J43.9;67;Not Applicable;Not Applicable
aaa;California;6;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;225;Not Applicable;Not Applicable
aaa;California;6;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;35;Not Applicable;Not Applicable
aaa;California;6;01/03/2015;01/03/2015;Other specified chronic obstructive pulmonary disease;J44.8;22;Not Applicable;Not Applicable
aaa;California;6;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;962;Not Applicable;Not Applicable
aaa;California;6;01/03/2015;01/03/2015;Asthma, unspecified;J45.9;30;Not Applicable;Not Applicable
aaa;California;6;01/03/2015;01/03/2015;Bronchiectasis;J47;10;Not Applicable;Not Applicable
Total;California;6;01/03/2015;01/03/2015;;;1933;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Pneumonia due to staphylococcus;J15.2;10;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Bacterial pneumonia, unspecified;J15.9;39;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Bronchopneumonia, unspecified;J18.0;13;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Lobar pneumonia, unspecified;J18.1;13;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;423;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Emphysema, unspecified;J43.9;71;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;181;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;40;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Other specified chronic obstructive pulmonary disease;J44.8;11;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;854;Not Applicable;Not Applicable
aaa;California;6;01/04/2015;01/04/2015;Asthma, unspecified;J45.9;23;Not Applicable;Not Applicable
Total;California;6;01/04/2015;01/04/2015;;;1723;Not Applicable;Not Applicable
aaa;California;6;01/05/2015;01/05/2015;Bacterial pneumonia, unspecified;J15.9;28;Not Applicable;Not Applicable
aaa;California;6;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;374;Not Applicable;Not Applicable
aaa;California;6;01/05/2015;01/05/2015;Emphysema, unspecified;J43.9;48;Not Applicable;Not Applicable
aaa;California;6;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;195;Not Applicable;Not Applicable
aaa;California;6;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;30;Not Applicable;Not Applicable
aaa;California;6;01/05/2015;01/05/2015;Other specified chronic obstructive pulmonary disease;J44.8;20;Not Applicable;Not Applicable
aaa;California;6;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;803;Not Applicable;Not Applicable
aaa;California;6;01/05/2015;01/05/2015;Asthma, unspecified;J45.9;24;Not Applicable;Not Applicable
aaa;California;6;01/05/2015;01/05/2015;Bronchiectasis;J47;14;Not Applicable;Not Applicable
Total;California;6;01/05/2015;01/05/2015;;;1586;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Bacterial pneumonia, unspecified;J15.9;37;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Lobar pneumonia, unspecified;J18.1;10;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;348;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Emphysema, unspecified;J43.9;51;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;165;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;30;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Other specified chronic obstructive pulmonary disease;J44.8;10;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;772;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Asthma, unspecified;J45.9;20;Not Applicable;Not Applicable
aaa;California;6;01/06/2015;01/06/2015;Bronchiectasis;J47;15;Not Applicable;Not Applicable
Total;California;6;01/06/2015;01/06/2015;;;1490;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Bacterial pneumonia, unspecified;J15.9;22;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Lobar pneumonia, unspecified;J18.1;12;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;323;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Emphysema, unspecified;J43.9;51;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;141;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;29;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Other specified chronic obstructive pulmonary disease;J44.8;16;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;654;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Asthma, unspecified;J45.9;33;Not Applicable;Not Applicable
aaa;California;6;01/07/2015;01/07/2015;Bronchiectasis;J47;12;Not Applicable;Not Applicable
Total;California;6;01/07/2015;01/07/2015;;;1328;Not Applicable;Not Applicable
aaa;California;6;01/08/2015;01/08/2015;Bacterial pneumonia, unspecified;J15.9;23;Not Applicable;Not Applicable
aaa;California;6;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;308;Not Applicable;Not Applicable
aaa;California;6;01/08/2015;01/08/2015;Emphysema, unspecified;J43.9;46;Not Applicable;Not Applicable
aaa;California;6;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;143;Not Applicable;Not Applicable
aaa;California;6;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;21;Not Applicable;Not Applicable
aaa;California;6;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;661;Not Applicable;Not Applicable
aaa;California;6;01/08/2015;01/08/2015;Asthma, unspecified;J45.9;19;Not Applicable;Not Applicable
Total;California;6;01/08/2015;01/08/2015;;;1277;Not Applicable;Not Applicable
aaa;California;6;01/09/2015;01/09/2015;Bacterial pneumonia, unspecified;J15.9;37;Not Applicable;Not Applicable
aaa;California;6;01/09/2015;01/09/2015;Lobar pneumonia, unspecified;J18.1;12;Not Applicable;Not Applicable
aaa;California;6;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;309;Not Applicable;Not Applicable
aaa;California;6;01/09/2015;01/09/2015;Emphysema, unspecified;J43.9;40;Not Applicable;Not Applicable
aaa;California;6;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;127;Not Applicable;Not Applicable
aaa;California;6;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;30;Not Applicable;Not Applicable
aaa;California;6;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;681;Not Applicable;Not Applicable
aaa;California;6;01/09/2015;01/09/2015;Asthma, unspecified;J45.9;21;Not Applicable;Not Applicable
aaa;California;6;01/09/2015;01/09/2015;Bronchiectasis;J47;11;Not Applicable;Not Applicable
Total;California;6;01/09/2015;01/09/2015;;;1308;Not Applicable;Not Applicable
aaa;California;6;01/10/2015;01/10/2015;Bacterial pneumonia, unspecified;J15.9;32;Not Applicable;Not Applicable
aaa;California;6;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;348;Not Applicable;Not Applicable
aaa;California;6;01/10/2015;01/10/2015;Emphysema, unspecified;J43.9;36;Not Applicable;Not Applicable
aaa;California;6;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;149;Not Applicable;Not Applicable
aaa;California;6;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;California;6;01/10/2015;01/10/2015;Other specified chronic obstructive pulmonary disease;J44.8;15;Not Applicable;Not Applicable
aaa;California;6;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;693;Not Applicable;Not Applicable
aaa;California;6;01/10/2015;01/10/2015;Asthma, unspecified;J45.9;26;Not Applicable;Not Applicable
Total;California;6;01/10/2015;01/10/2015;;;1369;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Bacterial pneumonia, unspecified;J15.9;30;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Bronchopneumonia, unspecified;J18.0;10;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;369;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Emphysema, unspecified;J43.9;50;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;149;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;34;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Other specified chronic obstructive pulmonary disease;J44.8;15;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;683;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Asthma, unspecified;J45.9;31;Not Applicable;Not Applicable
aaa;California;6;01/11/2015;01/11/2015;Bronchiectasis;J47;10;Not Applicable;Not Applicable
Total;California;6;01/11/2015;01/11/2015;;;1432;Not Applicable;Not Applicable
aaa;California;6;01/12/2015;01/12/2015;Bacterial pneumonia, unspecified;J15.9;48;Not Applicable;Not Applicable
aaa;California;6;01/12/2015;01/12/2015;Bronchopneumonia, unspecified;J18.0;10;Not Applicable;Not Applicable
aaa;California;6;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;456;Not Applicable;Not Applicable
aaa;California;6;01/12/2015;01/12/2015;Emphysema, unspecified;J43.9;54;Not Applicable;Not Applicable
aaa;California;6;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;187;Not Applicable;Not Applicable
aaa;California;6;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;36;Not Applicable;Not Applicable
aaa;California;6;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;891;Not Applicable;Not Applicable
aaa;California;6;01/12/2015;01/12/2015;Asthma, unspecified;J45.9;34;Not Applicable;Not Applicable
aaa;California;6;01/12/2015;01/12/2015;Bronchiectasis;J47;12;Not Applicable;Not Applicable
Total;California;6;01/12/2015;01/12/2015;;;1802;Not Applicable;Not Applicable
Total;California;6;;;;;19809;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, influenza virus identified;J10.1;19;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2015;01/01/2015;Influenza with pneumonia, virus not identified;J11.0;19;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;22;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;74;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2015;01/01/2015;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;41;Not Applicable;Not Applicable
aaa;Colorado;8;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;187;Not Applicable;Not Applicable
Total;Colorado;8;01/01/2015;01/01/2015;;;412;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;49;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2015;01/02/2015;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;31;Not Applicable;Not Applicable
aaa;Colorado;8;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;166;Not Applicable;Not Applicable
Total;Colorado;8;01/02/2015;01/02/2015;;;276;Not Applicable;Not Applicable
aaa;Colorado;8;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;45;Not Applicable;Not Applicable
aaa;Colorado;8;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;Colorado;8;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Colorado;8;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;184;Not Applicable;Not Applicable
Total;Colorado;8;01/03/2015;01/03/2015;;;294;Not Applicable;Not Applicable
aaa;Colorado;8;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;60;Not Applicable;Not Applicable
aaa;Colorado;8;01/04/2015;01/04/2015;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Colorado;8;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Colorado;8;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;Colorado;8;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;181;Not Applicable;Not Applicable
Total;Colorado;8;01/04/2015;01/04/2015;;;310;Not Applicable;Not Applicable
aaa;Colorado;8;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;47;Not Applicable;Not Applicable
aaa;Colorado;8;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;27;Not Applicable;Not Applicable
aaa;Colorado;8;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;171;Not Applicable;Not Applicable
Total;Colorado;8;01/05/2015;01/05/2015;;;274;Not Applicable;Not Applicable
aaa;Colorado;8;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;36;Not Applicable;Not Applicable
aaa;Colorado;8;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;Colorado;8;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;161;Not Applicable;Not Applicable
Total;Colorado;8;01/06/2015;01/06/2015;;;253;Not Applicable;Not Applicable
aaa;Colorado;8;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;22;Not Applicable;Not Applicable
aaa;Colorado;8;01/07/2015;01/07/2015;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;Colorado;8;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Colorado;8;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;122;Not Applicable;Not Applicable
Total;Colorado;8;01/07/2015;01/07/2015;;;198;Not Applicable;Not Applicable
aaa;Colorado;8;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;32;Not Applicable;Not Applicable
aaa;Colorado;8;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Colorado;8;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;169;Not Applicable;Not Applicable
Total;Colorado;8;01/08/2015;01/08/2015;;;235;Not Applicable;Not Applicable
aaa;Colorado;8;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;25;Not Applicable;Not Applicable
aaa;Colorado;8;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;Colorado;8;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;142;Not Applicable;Not Applicable
Total;Colorado;8;01/09/2015;01/09/2015;;;220;Not Applicable;Not Applicable
aaa;Colorado;8;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;33;Not Applicable;Not Applicable
aaa;Colorado;8;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;25;Not Applicable;Not Applicable
aaa;Colorado;8;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;149;Not Applicable;Not Applicable
Total;Colorado;8;01/10/2015;01/10/2015;;;229;Not Applicable;Not Applicable
aaa;Colorado;8;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;23;Not Applicable;Not Applicable
aaa;Colorado;8;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;30;Not Applicable;Not Applicable
aaa;Colorado;8;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;175;Not Applicable;Not Applicable
Total;Colorado;8;01/11/2015;01/11/2015;;;256;Not Applicable;Not Applicable
aaa;Colorado;8;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;43;Not Applicable;Not Applicable
aaa;Colorado;8;01/12/2015;01/12/2015;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Colorado;8;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;Colorado;8;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;163;Not Applicable;Not Applicable
Total;Colorado;8;01/12/2015;01/12/2015;;;279;Not Applicable;Not Applicable
Total;Colorado;8;;;;;3236;Not Applicable;Not Applicable
aaa;Connecticut;9;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;57;Not Applicable;Not Applicable
aaa;Connecticut;9;01/01/2015;01/01/2015;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Connecticut;9;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
